"","name","year","F","M","greatermale"
"24825","Denley",2016,0,47,TRUE
"24826","Denman",1991,0,161,TRUE
"24827","Denmark",1970,0,5,TRUE
"24828","Denna",2016,2298,0,FALSE
"24829","Dennae",1974,5,0,FALSE
"24830","Dennard",1993,0,154,TRUE
"24831","Denne",1965,5,0,FALSE
"24832","Dennell",1970,28,0,FALSE
"24833","Dennell",1994,0,10,TRUE
"24834","Dennen",1964,7,0,FALSE
"24835","Dennes",1995,0,38,TRUE
"24836","Dennese",1955,5,0,FALSE
"24837","Dennesly",2011,10,0,FALSE
"24838","Dennett",1953,0,5,TRUE
"24839","Dennetta",1988,10,0,FALSE
"24840","Dennette",1987,209,0,FALSE
"24841","Denney",1992,0,218,TRUE
"24842","Denni",2008,0,15,TRUE
"24843","Denni",2012,159,0,FALSE
"24844","Dennia",1999,20,0,FALSE
"24845","Dennice",2004,299,0,FALSE
"24846","Dennie",1985,807,0,FALSE
"24847","Dennie",2012,0,3728,TRUE
"24848","Dennielle",1989,20,0,FALSE
"24849","Dennies",1969,0,66,TRUE
"24850","Dennine",1971,50,0,FALSE
"24851","Dennis",2016,2661,616890,TRUE
"24852","Dennise",1990,0,83,TRUE
"24853","Dennise",2016,3367,0,FALSE
"24854","Dennisha",2011,252,0,FALSE
"24855","Dennishia",1992,5,0,FALSE
"24856","Dennison",2015,0,728,TRUE
"24857","Dennisse",2014,155,0,FALSE
"24858","Dennita",1966,6,0,FALSE
"24859","Dennon",2007,0,33,TRUE
"24860","Denny",1997,395,0,FALSE
"24861","Denny",2016,0,15160,TRUE
"24862","Dennys",2009,83,0,FALSE
"24863","Dennys",2016,0,426,TRUE
"24864","Deno",2007,0,706,TRUE
"24865","Denon",2002,0,51,TRUE
"24866","Denora",1988,111,0,FALSE
"24867","Denoris",1992,0,5,TRUE
"24868","Denorris",2011,0,201,TRUE
"24869","Denotra",1980,17,0,FALSE
"24870","Denroy",1981,0,6,TRUE
"24871","Densel",1991,0,96,TRUE
"24872","Densie",1985,19,0,FALSE
"24873","Densil",1963,0,147,TRUE
"24874","Denson",2016,0,427,TRUE
"24875","Dent",1979,0,71,TRUE
"24876","Denton",2016,0,4813,TRUE
"24877","Dentrell",2009,0,29,TRUE
"24878","Denver",2016,1435,14532,TRUE
"24879","Denvil",1969,0,131,TRUE
"24880","Deny",2012,0,140,TRUE
"24881","Denya",2015,124,0,FALSE
"24882","Denyah",2013,5,0,FALSE
"24883","Denyce",2005,335,0,FALSE
"24884","Denyel",1987,32,0,FALSE
"24885","Denyell",1984,10,0,FALSE
"24886","Denyelle",1976,7,0,FALSE
"24887","Denyia",2007,11,0,FALSE
"24888","Denyla",2016,90,0,FALSE
"24889","Denylah",2016,26,0,FALSE
"24890","Denym",2016,124,117,FALSE
"24891","Denys",2010,426,0,FALSE
"24892","Denys",2016,0,162,TRUE
"24893","Denyse",2010,1322,0,FALSE
"24894","Denysha",1994,22,0,FALSE
"24895","Denysse",2008,6,0,FALSE
"24896","Denzal",2001,0,64,TRUE
"24897","Denzale",1994,0,32,TRUE
"24898","Denzel",1993,41,0,FALSE
"24899","Denzel",2016,0,10108,TRUE
"24900","Denzell",2016,0,1206,TRUE
"24901","Denzelle",1995,0,50,TRUE
"24902","Denziel",1996,0,18,TRUE
"24903","Denzil",1930,68,0,FALSE
"24904","Denzil",2016,0,3755,TRUE
"24905","Denzle",1944,0,20,TRUE
"24906","Denzyl",1998,0,5,TRUE
"24907","Deo",2016,0,210,TRUE
"24908","Deobrah",1968,10,0,FALSE
"24909","Deola",1960,392,0,FALSE
"24910","Deolinda",1971,243,0,FALSE
"24911","Deon",2009,1657,0,FALSE
"24912","Deon",2016,0,13890,TRUE
"24913","Deona",2016,1155,0,FALSE
"24914","Deonate",1999,0,17,TRUE
"24915","Deonca",1992,16,0,FALSE
"24916","Deonda",1969,5,0,FALSE
"24917","Deondra",2016,1354,415,FALSE
"24918","Deondrae",2016,0,248,TRUE
"24919","Deondray",2012,0,288,TRUE
"24920","Deondre",1996,15,0,FALSE
"24921","Deondre",2016,0,3715,TRUE
"24922","Deondrea",2006,88,68,FALSE
"24923","Deondrey",2008,0,18,TRUE
"24924","Deondria",2013,207,0,FALSE
"24925","Deondric",2000,0,10,TRUE
"24926","Deondrick",2003,0,114,TRUE
"24927","Deone",1980,182,0,FALSE
"24928","Deone",2005,0,110,TRUE
"24929","Deoni",2014,61,0,FALSE
"24930","Deonia",1999,6,0,FALSE
"24931","Deonica",1996,47,0,FALSE
"24932","Deonie",2003,5,0,FALSE
"24933","Deonka",1991,34,0,FALSE
"24934","Deonn",1971,13,0,FALSE
"24935","Deonna",1989,0,5,TRUE
"24936","Deonna",2016,3576,0,FALSE
"24937","Deonne",1997,437,0,FALSE
"24938","Deonne",2004,0,47,TRUE
"24939","Deonni",2015,28,0,FALSE
"24940","Deonnie",2015,10,0,FALSE
"24941","Deonsha",1990,6,0,FALSE
"24942","Deonshay",1997,6,0,FALSE
"24943","Deonta",1994,36,0,FALSE
"24944","Deonta",2016,0,2469,TRUE
"24945","Deontae",2016,0,3263,TRUE
"24946","Deontai",2001,0,49,TRUE
"24947","Deontavious",2001,0,28,TRUE
"24948","Deontay",2016,0,1039,TRUE
"24949","Deontaye",2007,0,157,TRUE
"24950","Deonte",1994,41,0,FALSE
"24951","Deonte",2016,0,7577,TRUE
"24952","Deontea",2006,0,33,TRUE
"24953","Deontee",1992,0,6,TRUE
"24954","Deontez",2013,0,109,TRUE
"24955","Deontia",1993,0,5,TRUE
"24956","Deontra",1999,18,0,FALSE
"24957","Deontra",2004,0,135,TRUE
"24958","Deontrae",2015,0,180,TRUE
"24959","Deontray",2016,0,327,TRUE
"24960","Deontre",2016,0,755,TRUE
"24961","Deontrey",2007,0,97,TRUE
"24962","Deontrez",2002,0,30,TRUE
"24963","Deonza",1975,14,0,FALSE
"24964","Deora",1981,10,0,FALSE
"24965","Deosha",1998,64,0,FALSE
"24966","Deotha",1936,10,0,FALSE
"24967","Deotis",1957,0,22,TRUE
"24968","Deoveon",2001,22,0,FALSE
"24969","Deoveon",2002,0,6,TRUE
"24970","Deovian",1999,5,0,FALSE
"24971","Deovion",2002,43,0,FALSE
"24972","Deovion",2010,0,71,TRUE
"24973","Depaul",1998,0,56,TRUE
"24974","Depree",1998,0,17,TRUE
"24975","Depriest",1988,0,21,TRUE
"24976","Deprise",1993,22,0,FALSE
"24977","Deqa",2002,5,0,FALSE
"24978","Dequan",1993,5,0,FALSE
"24979","Dequan",2016,0,3614,TRUE
"24980","Dequana",1995,34,0,FALSE
"24981","Dequanda",1973,5,0,FALSE
"24982","Dequandra",1989,7,0,FALSE
"24983","Dequandre",2004,0,71,TRUE
"24984","Dequane",2002,0,67,TRUE
"24985","Dequann",1999,0,72,TRUE
"24986","Dequanna",1994,12,0,FALSE
"24987","Dequanta",1994,0,22,TRUE
"24988","Dequantae",2000,0,12,TRUE
"24989","Dequante",2000,0,126,TRUE
"24990","Dequantez",1998,0,5,TRUE
"24991","Dequarious",2011,0,20,TRUE
"24992","Dequarius",2016,0,342,TRUE
"24993","Dequasha",1999,5,0,FALSE
"24994","Dequaveon",2003,0,5,TRUE
"24995","Dequavion",2011,0,130,TRUE
"24996","Dequavious",2013,0,122,TRUE
"24997","Dequavius",2002,0,82,TRUE
"24998","Dequawn",2001,0,59,TRUE
"24999","Dequay",1998,0,5,TRUE
"25000","Dequentin",1988,0,6,TRUE
"25001","Dequesha",1993,11,0,FALSE
"25002","Dequez",2004,0,11,TRUE
"25003","Dequilla",1973,5,0,FALSE
"25004","Dequincy",2016,0,364,TRUE
"25005","Dequindre",1995,0,17,TRUE
"25006","Dequinn",1994,0,20,TRUE
"25007","Dequinton",1999,0,19,TRUE
"25008","Dequisha",1996,27,0,FALSE
"25009","Dequita",1991,86,0,FALSE
"25010","Dequon",2005,0,172,TRUE
"25011","Dequone",1994,0,5,TRUE
"25012","Deqwan",2003,0,48,TRUE
"25013","Der",1999,190,0,FALSE
"25014","Dera",2009,440,0,FALSE
"25015","Derak",1999,0,74,TRUE
"25016","Deral",1981,0,203,TRUE
"25017","Derald",2000,0,2190,TRUE
"25018","Deralyn",1962,5,0,FALSE
"25019","Deran",2014,0,157,TRUE
"25020","Deray",2012,0,190,TRUE
"25021","Derba",1962,11,0,FALSE
"25022","Derby",1955,5,0,FALSE
"25023","Derby",2011,0,29,TRUE
"25024","Derck",1987,0,23,TRUE
"25025","Derean",2008,0,5,TRUE
"25026","Derec",2004,0,104,TRUE
"25027","Dereck",2016,0,6375,TRUE
"25028","Dereginald",1990,0,5,TRUE
"25029","Dereion",2010,0,37,TRUE
"25030","Derek",2011,910,0,FALSE
"25031","Derek",2016,0,227865,TRUE
"25032","Dereka",2014,412,0,FALSE
"25033","Dereke",2000,0,207,TRUE
"25034","Derekia",1991,6,0,FALSE
"25035","Derel",1991,0,65,TRUE
"25036","Derell",2016,0,714,TRUE
"25037","Derelle",2008,0,80,TRUE
"25038","Derelys",1924,7,0,FALSE
"25039","Deremy",1986,0,5,TRUE
"25040","Deren",2014,0,231,TRUE
"25041","Derena",1970,12,0,FALSE
"25042","Derenda",1980,353,0,FALSE
"25043","Derene",1934,6,0,FALSE
"25044","Dereon",2016,359,1144,TRUE
"25045","Dereona",2013,121,0,FALSE
"25046","Dereonna",2012,62,0,FALSE
"25047","Deresa",1979,46,0,FALSE
"25048","Deresha",1999,25,0,FALSE
"25049","Dereth",1949,8,0,FALSE
"25050","Deretha",1963,86,0,FALSE
"25051","Derex",2012,0,21,TRUE
"25052","Dereyon",2009,0,16,TRUE
"25053","Derez",1991,0,13,TRUE
"25054","Derf",1954,0,6,TRUE
"25055","Derhonda",1983,101,0,FALSE
"25056","Deri",1976,50,0,FALSE
"25057","Deria",2008,25,0,FALSE
"25058","Deriah",2014,25,0,FALSE
"25059","Derian",2015,135,0,FALSE
"25060","Derian",2016,0,1166,TRUE
"25061","Deriana",2016,85,0,FALSE
"25062","Derianna",2012,39,0,FALSE
"25063","Deric",2016,0,4598,TRUE
"25064","Derica",2016,653,0,FALSE
"25065","Derice",1995,0,18,TRUE
"25066","Derick",1988,39,0,FALSE
"25067","Derick",2016,0,18512,TRUE
"25068","Dericka",2016,410,0,FALSE
"25069","Derico",2014,0,331,TRUE
"25070","Deridre",1961,16,0,FALSE
"25071","Deriek",1988,0,11,TRUE
"25072","Deriel",2016,0,25,TRUE
"25073","Derielle",2009,13,0,FALSE
"25074","Derien",2011,0,56,TRUE
"25075","Derik",2016,0,5243,TRUE
"25076","Derika",2011,440,0,FALSE
"25077","Derike",1978,0,6,TRUE
"25078","Derin",2016,146,798,TRUE
"25079","Derina",1981,11,0,FALSE
"25080","Derinda",1984,436,0,FALSE
"25081","Derion",2013,49,0,FALSE
"25082","Derion",2016,0,912,TRUE
"25083","Deriona",2015,87,0,FALSE
"25084","Derionna",2012,78,0,FALSE
"25085","Derious",2000,0,37,TRUE
"25086","Derique",2000,0,5,TRUE
"25087","Deris",2000,0,22,TRUE
"25088","Derise",1964,15,0,FALSE
"25089","Derisha",1995,52,0,FALSE
"25090","Derita",1971,71,0,FALSE
"25091","Derith",1947,15,0,FALSE
"25092","Derius",2016,0,542,TRUE
"25093","Deriya",2012,13,0,FALSE
"25094","Deriyah",2016,88,0,FALSE
"25095","Deriyon",2008,0,7,TRUE
"25096","Derk",1993,0,506,TRUE
"25097","Derl",1980,0,306,TRUE
"25098","Derle",1934,0,18,TRUE
"25099","Derlene",1958,6,0,FALSE
"25100","Derlin",2009,0,14,TRUE
"25101","Derlis",2013,0,5,TRUE
"25102","Derly",2009,0,35,TRUE
"25103","Dermaine",2011,0,46,TRUE
"25104","Dermarr",2000,0,5,TRUE
"25105","Dermont",1990,0,26,TRUE
"25106","Dermot",2016,0,446,TRUE
"25107","Dermott",2006,0,20,TRUE
"25108","Derna",1957,31,0,FALSE
"25109","Dernell",1982,0,10,TRUE
"25110","Dero",1924,0,5,TRUE
"25111","Deroderick",1987,0,5,TRUE
"25112","Deroe",1926,0,5,TRUE
"25113","Derold",1971,0,63,TRUE
"25114","Derome",1987,0,11,TRUE
"25115","Deron",1988,35,0,FALSE
"25116","Deron",2016,0,5492,TRUE
"25117","Deronda",1981,387,0,FALSE
"25118","Derone",1991,0,55,TRUE
"25119","Deronn",1995,0,11,TRUE
"25120","Deronna",2009,5,0,FALSE
"25121","Deronne",1996,0,6,TRUE
"25122","Deronta",1996,0,25,TRUE
"25123","Derontae",1993,0,6,TRUE
"25124","Deronte",2001,0,74,TRUE
"25125","Derotha",1960,221,0,FALSE
"25126","Deroy",2007,0,218,TRUE
"25127","Derquan",2002,0,5,TRUE
"25128","Derra",2002,125,0,FALSE
"25129","Derral",1988,0,418,TRUE
"25130","Derrald",1932,0,11,TRUE
"25131","Derrall",1989,0,110,TRUE
"25132","Derran",2008,0,67,TRUE
"25133","Derrance",1983,0,8,TRUE
"25134","Derreck",2016,0,1336,TRUE
"25135","Derrek",2016,0,2958,TRUE
"25136","Derrel",2008,0,1174,TRUE
"25137","Derrell",1963,16,0,FALSE
"25138","Derrell",2016,0,5732,TRUE
"25139","Derrelle",1993,0,36,TRUE
"25140","Derren",2015,0,399,TRUE
"25141","Derreon",2016,0,129,TRUE
"25142","Derri",2016,56,0,FALSE
"25143","Derria",2001,13,0,FALSE
"25144","Derriah",2011,5,0,FALSE
"25145","Derrian",2007,88,0,FALSE
"25146","Derrian",2016,0,638,TRUE
"25147","Derriana",2016,133,0,FALSE
"25148","Derrianna",2013,46,0,FALSE
"25149","Derric",2016,0,1420,TRUE
"25150","Derrica",2016,553,0,FALSE
"25151","Derrice",1990,0,5,TRUE
"25152","Derrich",1990,0,64,TRUE
"25153","Derrick",2005,997,0,FALSE
"25154","Derrick",2016,0,141147,TRUE
"25155","Derricka",2016,889,0,FALSE
"25156","Derrico",2006,0,102,TRUE
"25157","Derrie",1962,22,0,FALSE
"25158","Derrie",1983,0,51,TRUE
"25159","Derrien",2015,0,183,TRUE
"25160","Derrik",2016,0,2086,TRUE
"25161","Derrika",2010,168,0,FALSE
"25162","Derrike",1996,0,55,TRUE
"25163","Derril",1971,0,198,TRUE
"25164","Derrill",1992,0,787,TRUE
"25165","Derrin",2016,0,657,TRUE
"25166","Derringer",2015,0,24,TRUE
"25167","Derrion",2013,45,0,FALSE
"25168","Derrion",2016,0,1307,TRUE
"25169","Derriona",2016,166,0,FALSE
"25170","Derrione",2000,0,5,TRUE
"25171","Derrionna",2008,22,0,FALSE
"25172","Derrious",2010,0,91,TRUE
"25173","Derris",2014,0,416,TRUE
"25174","Derrisha",2002,64,0,FALSE
"25175","Derrius",2016,0,789,TRUE
"25176","Derriyah",2015,12,0,FALSE
"25177","Derrol",1954,0,27,TRUE
"25178","Derrold",1970,0,10,TRUE
"25179","Derron",2015,0,1457,TRUE
"25180","Derrus",1979,0,9,TRUE
"25181","Derry",1973,137,0,FALSE
"25182","Derry",2016,0,1541,TRUE
"25183","Derryck",2015,0,219,TRUE
"25184","Derryk",2011,0,41,TRUE
"25185","Derryl",1949,15,0,FALSE
"25186","Derryl",2008,0,901,TRUE
"25187","Derryon",2009,0,5,TRUE
"25188","Dervin",2015,0,157,TRUE
"25189","Dervon",2000,0,27,TRUE
"25190","Derward",1952,0,110,TRUE
"25191","Derwin",2016,0,3736,TRUE
"25192","Derwood",1976,0,1020,TRUE
"25193","Derwyn",2012,0,22,TRUE
"25194","Derya",2015,135,0,FALSE
"25195","Deryan",2012,0,47,TRUE
"25196","Deryck",2016,0,533,TRUE
"25197","Deryk",2016,0,742,TRUE
"25198","Derykah",2003,27,0,FALSE
"25199","Deryl",1965,190,0,FALSE
"25200","Deryl",2003,0,1825,TRUE
"25201","Deryle",1970,0,47,TRUE
"25202","Deryn",2016,177,33,FALSE
"25203","Deryon",2007,0,5,TRUE
"25204","Des",1955,5,0,FALSE
"25205","Des",1971,0,6,TRUE
"25206","Desa",2002,239,0,FALSE
"25207","Desai",2015,0,19,TRUE
"25208","Desales",1916,5,0,FALSE
"25209","Desandra",1972,5,0,FALSE
"25210","Desani",2002,0,17,TRUE
"25211","Desani",2015,68,0,FALSE
"25212","Desara",2000,5,0,FALSE
"25213","Desarae",2016,1762,0,FALSE
"25214","Desarai",2005,73,0,FALSE
"25215","Desaray",2014,1048,0,FALSE
"25216","Desaraye",2010,10,0,FALSE
"25217","Desare",2003,88,0,FALSE
"25218","Desarea",2004,82,0,FALSE
"25219","Desaree",2012,678,0,FALSE
"25220","Desarey",2008,29,0,FALSE
"25221","Desari",1988,5,0,FALSE
"25222","Desarie",2005,138,0,FALSE
"25223","Desaun",2007,0,16,TRUE
"25224","Desda",1915,8,0,FALSE
"25225","Desdemona",1994,35,0,FALSE
"25226","Desean",1996,11,0,FALSE
"25227","Desean",2016,0,3683,TRUE
"25228","Desera",2002,63,0,FALSE
"25229","Deserae",2016,1327,0,FALSE
"25230","Deserai",2001,69,0,FALSE
"25231","Deseray",2014,705,0,FALSE
"25232","Desere",2003,193,0,FALSE
"25233","Deserea",2006,216,0,FALSE
"25234","Deseree",2016,1251,0,FALSE
"25235","Deseret",1983,11,0,FALSE
"25236","Deserey",2011,28,0,FALSE
"25237","Deseri",1989,92,0,FALSE
"25238","Deseria",1989,5,0,FALSE
"25239","Deserie",2010,922,0,FALSE
"25240","Desery",2002,6,0,FALSE
"25241","Desha",1995,0,5,TRUE
"25242","Desha",2013,812,0,FALSE
"25243","Deshad",2009,0,18,TRUE
"25244","Deshae",2009,185,41,FALSE
"25245","Deshai",1999,22,0,FALSE
"25246","Deshaila",2005,5,0,FALSE
"25247","Deshala",2002,33,0,FALSE
"25248","Deshan",1975,12,0,FALSE
"25249","Deshan",2015,0,242,TRUE
"25250","Deshana",2006,235,0,FALSE
"25251","Deshanae",2003,73,0,FALSE
"25252","Deshanay",1992,6,0,FALSE
"25253","Deshanda",1991,111,0,FALSE
"25254","Deshandra",1986,16,0,FALSE
"25255","Deshane",1997,17,0,FALSE
"25256","Deshane",2013,0,238,TRUE
"25257","Deshanique",1996,15,0,FALSE
"25258","Deshanna",2000,339,0,FALSE
"25259","Deshannon",1994,193,0,FALSE
"25260","Deshannon",2011,0,114,TRUE
"25261","Deshanon",1973,0,5,TRUE
"25262","Deshanta",1995,61,0,FALSE
"25263","Deshante",1995,0,19,TRUE
"25264","Deshante",2004,68,0,FALSE
"25265","Deshanti",2013,99,0,FALSE
"25266","Deshara",2006,126,0,FALSE
"25267","Deshard",1999,0,6,TRUE
"25268","Deshaud",1994,0,6,TRUE
"25269","Deshaun",1998,231,0,FALSE
"25270","Deshaun",2016,0,5164,TRUE
"25271","Deshauna",2009,293,0,FALSE
"25272","Deshaunda",1992,48,0,FALSE
"25273","Deshaundra",1996,21,0,FALSE
"25274","Deshaune",2001,0,19,TRUE
"25275","Deshaunta",1983,6,0,FALSE
"25276","Deshaunte",1992,0,5,TRUE
"25277","Deshawn",2010,1183,0,FALSE
"25278","Deshawn",2016,0,14661,TRUE
"25279","Deshawna",2016,646,0,FALSE
"25280","Deshawnda",1997,60,0,FALSE
"25281","Deshawndre",1996,0,5,TRUE
"25282","Deshawnna",2007,13,0,FALSE
"25283","Deshawnte",1998,0,12,TRUE
"25284","Deshay",2012,0,183,TRUE
"25285","Deshay",2015,290,0,FALSE
"25286","Deshaya",2011,5,0,FALSE
"25287","Deshayla",2012,227,0,FALSE
"25288","Deshea",1998,0,16,TRUE
"25289","Deshea",2007,157,0,FALSE
"25290","Desheena",1984,5,0,FALSE
"25291","Desheila",1973,18,0,FALSE
"25292","Deshelia",1974,24,0,FALSE
"25293","Deshell",1978,15,0,FALSE
"25294","Deshera",1991,18,0,FALSE
"25295","Deshia",2004,91,0,FALSE
"25296","Deshion",1994,0,5,TRUE
"25297","Deshira",2010,22,0,FALSE
"25298","Deshiya",2008,10,0,FALSE
"25299","Deshna",2015,5,0,FALSE
"25300","Deshon",1998,166,0,FALSE
"25301","Deshon",2016,0,2324,TRUE
"25302","Deshona",2001,46,0,FALSE
"25303","Deshonda",1999,334,0,FALSE
"25304","Deshondra",1997,92,0,FALSE
"25305","Deshone",1976,51,0,FALSE
"25306","Deshone",2016,0,278,TRUE
"25307","Deshonia",1982,5,0,FALSE
"25308","Deshonna",2005,159,0,FALSE
"25309","Deshonta",1995,11,0,FALSE
"25310","Deshonte",1992,0,5,TRUE
"25311","Deshonte",1993,6,0,FALSE
"25312","Deshown",2000,0,6,TRUE
"25313","Deshuan",2006,0,10,TRUE
"25314","Deshun",1987,40,0,FALSE
"25315","Deshun",2016,0,1177,TRUE
"25316","Deshuna",1997,5,0,FALSE
"25317","Deshunda",1986,53,0,FALSE
"25318","Deshundra",1993,68,0,FALSE
"25319","Deshya",2004,8,0,FALSE
"25320","Desi",2016,749,2111,TRUE
"25321","Desia",2008,131,0,FALSE
"25322","Desiah",2016,37,0,FALSE
"25323","Desiderio",2016,0,569,TRUE
"25324","Desieree",1983,6,0,FALSE
"25325","Desinae",2010,5,0,FALSE
"25326","Desira",2004,226,0,FALSE
"25327","Desirae",2016,12518,0,FALSE
"25328","Desiraee",1996,6,0,FALSE
"25329","Desirai",2007,70,0,FALSE
"25330","Desiray",2016,1730,0,FALSE
"25331","Desiraye",2012,111,0,FALSE
"25332","Desire",2016,4513,40,FALSE
"25333","Desirea",2015,1862,0,FALSE
"25334","Desireah",1980,7,0,FALSE
"25335","Desiree",2004,0,198,TRUE
"25336","Desiree",2016,81512,0,FALSE
"25337","Desirey",2014,279,0,FALSE
"25338","Desiri",1993,10,0,FALSE
"25339","Desirie",2003,133,0,FALSE
"25340","Desirrae",1997,6,0,FALSE
"25341","Desirre",2001,111,0,FALSE
"25342","Desirree",1992,27,0,FALSE
"25343","Desitny",1995,5,0,FALSE
"25344","Desiya",2010,12,0,FALSE
"25345","Desiyah",2015,35,0,FALSE
"25346","Desja",2000,26,0,FALSE
"25347","Desjah",1999,13,0,FALSE
"25348","Desjambra",1997,9,0,FALSE
"25349","Desjon",1997,0,5,TRUE
"25350","Desjuan",2001,0,62,TRUE
"25351","Deslie",2003,7,0,FALSE
"25352","Deslyn",2015,99,0,FALSE
"25353","Deslynn",2016,44,0,FALSE
"25354","Desma",1998,444,0,FALSE
"25355","Desman",2013,0,174,TRUE
"25356","Desmand",1999,0,11,TRUE
"25357","Desmariah",2011,15,0,FALSE
"25358","Desmarie",2016,56,0,FALSE
"25359","Desmen",2016,0,156,TRUE
"25360","Desmend",2006,0,10,TRUE
"25361","Desmin",2000,5,0,FALSE
"25362","Desmin",2014,0,165,TRUE
"25363","Desmine",1996,0,38,TRUE
"25364","Desmon",2016,0,1188,TRUE
"25365","Desmona",1979,27,0,FALSE
"25366","Desmond",2013,233,0,FALSE
"25367","Desmond",2016,0,31850,TRUE
"25368","Desmone",1999,6,41,TRUE
"25369","Desmonique",1998,22,0,FALSE
"25370","Desmund",2016,0,125,TRUE
"25371","Desnee",1951,7,0,FALSE
"25372","Despena",1926,5,0,FALSE
"25373","Despina",2016,1410,0,FALSE
"25374","Desra",1984,56,0,FALSE
"25375","Desrae",2000,36,0,FALSE
"25376","Desray",1998,10,0,FALSE
"25377","Desree",2002,217,0,FALSE
"25378","Desriee",1998,5,0,FALSE
"25379","Dessa",2016,1689,0,FALSE
"25380","Dessarae",1995,19,0,FALSE
"25381","Dessel",1920,15,0,FALSE
"25382","Dessence",2015,21,0,FALSE
"25383","Desseray",2000,10,0,FALSE
"25384","Dessia",1931,11,0,FALSE
"25385","Dessiah",2014,17,0,FALSE
"25386","Dessiah",2015,0,6,TRUE
"25387","Dessica",1991,7,0,FALSE
"25388","Dessie",1991,0,317,TRUE
"25389","Dessie",2016,11351,0,FALSE
"25390","Dessirae",2009,81,0,FALSE
"25391","Dessire",2006,87,0,FALSE
"25392","Dessiree",2006,137,0,FALSE
"25393","Desta",2016,355,0,FALSE
"25394","Destainy",1994,5,0,FALSE
"25395","Destan",2016,0,89,TRUE
"25396","Destane",2005,72,0,FALSE
"25397","Destanee",2015,830,0,FALSE
"25398","Destaney",2012,317,0,FALSE
"25399","Destani",2016,1137,0,FALSE
"25400","Destanie",2016,1663,0,FALSE
"25401","Destannie",2006,20,0,FALSE
"25402","Destany",2016,3355,0,FALSE
"25403","Desten",2016,0,67,TRUE
"25404","Destene",2000,23,0,FALSE
"25405","Destenee",2006,105,0,FALSE
"25406","Desteney",2009,46,0,FALSE
"25407","Desteni",2013,192,0,FALSE
"25408","Destenie",2011,207,0,FALSE
"25409","Desteny",2016,1541,0,FALSE
"25410","Dester",1935,16,0,FALSE
"25411","Dester",1955,0,12,TRUE
"25412","Destery",2014,0,11,TRUE
"25413","Destiany",1999,5,0,FALSE
"25414","Destin",2016,649,5039,TRUE
"25415","Destina",2016,163,0,FALSE
"25416","Destinae",2009,73,0,FALSE
"25417","Destinay",2005,17,0,FALSE
"25418","Destine",2015,0,188,TRUE
"25419","Destine",2016,1207,0,FALSE
"25420","Destinea",1996,10,0,FALSE
"25421","Destined",2016,0,15,TRUE
"25422","Destinee",2016,15883,0,FALSE
"25423","Destinei",1999,15,0,FALSE
"25424","Destiney",2016,7510,0,FALSE
"25425","Desting",1997,16,0,FALSE
"25426","Destini",2016,7468,0,FALSE
"25427","Destinie",2016,2771,0,FALSE
"25428","Destinii",2016,38,0,FALSE
"25429","Destinique",1996,5,0,FALSE
"25430","Destinni",1999,10,0,FALSE
"25431","Destinnie",1995,5,0,FALSE
"25432","Destinny",2012,30,0,FALSE
"25433","Destiny",2016,143614,482,FALSE
"25434","Destinyann",1998,5,0,FALSE
"25435","Destinye",2002,37,0,FALSE
"25436","Destinymarie",2005,21,0,FALSE
"25437","Destinyrose",2006,14,0,FALSE
"25438","Destney",2001,15,0,FALSE
"25439","Deston",2016,0,405,TRUE
"25440","Destoni",2001,38,0,FALSE
"25441","Destony",2002,80,0,FALSE
"25442","Destri",1995,0,5,TRUE
"25443","Destri",1998,26,0,FALSE
"25444","Destry",2014,145,0,FALSE
"25445","Destry",2016,0,1426,TRUE
"25446","Destyn",2016,113,340,TRUE
"25447","Destyne",2012,433,0,FALSE
"25448","Destynee",2016,771,0,FALSE
"25449","Destyni",2016,1027,0,FALSE
"25450","Destynie",2016,297,0,FALSE
"25451","Destyny",2000,12,0,FALSE
"25452","Desuan",1992,0,5,TRUE
"25453","Desyrae",2011,18,0,FALSE
"25454","Desyre",2016,126,0,FALSE
"25455","Desyree",2006,32,0,FALSE
"25456","Deta",1975,22,0,FALSE
"25457","Detarius",1998,0,19,TRUE
"25458","Detavion",2008,0,35,TRUE
"25459","Detavious",2010,0,88,TRUE
"25460","Detavius",2000,0,32,TRUE
"25461","Deterrio",1994,0,5,TRUE
"25462","Deterrion",2003,0,16,TRUE
"25463","Deterrius",1998,0,23,TRUE
"25464","Detisha",1977,5,0,FALSE
"25465","Detoya",1985,11,0,FALSE
"25466","Detra",1998,2048,0,FALSE
"25467","Detrail",1988,0,6,TRUE
"25468","Detravion",2010,0,72,TRUE
"25469","Detravious",2003,0,24,TRUE
"25470","Detrell",2010,0,95,TRUE
"25471","Detrevion",2006,0,11,TRUE
"25472","Detrez",1995,0,5,TRUE
"25473","Detri",1964,5,0,FALSE
"25474","Detria",1990,287,0,FALSE
"25475","Detric",1964,5,0,FALSE
"25476","Detric",2015,0,420,TRUE
"25477","Detrica",1974,5,0,FALSE
"25478","Detrice",1987,304,0,FALSE
"25479","Detrich",1966,11,0,FALSE
"25480","Detrich",2016,0,117,TRUE
"25481","Detricia",1970,8,0,FALSE
"25482","Detrick",1985,25,0,FALSE
"25483","Detrick",2016,0,1468,TRUE
"25484","Detrina",1975,12,0,FALSE
"25485","Detroit",2012,0,129,TRUE
"25486","Detron",2012,0,146,TRUE
"25487","Detroy",1993,0,44,TRUE
